x,y
-121.3,0.0003174999999999995
-121.25,0.00029833333333333334
-121.2,0.0003033333333333337
-121.15,0.00028416666666666635
-121.1,0.0002741666666666656
-121.05,0.000264166666666666
-121.0,0.0002650000000000002
-120.95,0.00025416666666666757
-120.9,0.0002591666666666668
-120.85,0.0002691666666666664
-120.8,0.00028416666666666635
-120.75,0.0002858333333333335
-120.7,0.00029833333333333334
-120.65,0.00031833333333333366
-120.6,0.0003125000000000003
-120.55,0.00029916666666666747
-120.5,0.00027833333333333415
-120.45,0.0002891666666666679
-120.4,0.0003000000000000005
-120.35,0.00029833333333333334
-120.3,0.00028999999999999973
-120.25,0.00028000000000000014
-120.2,0.00028333333333333335
-120.15,0.0002916666666666669
-120.1,0.0002958333333333331
-120.05,0.0003049999999999997
-120.0,0.00030666666666666575
-119.95,0.00030666666666666575
-119.9,0.00030416666666666553
-119.85,0.00030083333333333237
-119.8,0.00029749999999999915
-119.75,0.0003000000000000005
-119.7,0.00030916666666666706
-119.65,0.0003158333333333335
-119.6,0.0003316666666666653
-119.55,0.0003408333333333319
-119.5,0.0003499999999999985
-119.45,0.0003299999999999993
-119.4,0.00031083333333333196
-119.35,0.00030249999999999955
-119.3,0.0003074999999999999
-119.25,0.00031583333333333463
-119.2,0.0003116666666666684
-119.15,0.00031083333333333424
-119.1,0.0003125000000000003
-119.05,0.0003141666666666663
-119.0,0.00031333333333333213
-118.95,0.0002991666666666652
-118.9,0.00028416666666666407
-118.85,0.00029749999999999915
-118.8,0.0002916666666666669
-118.75,0.00031083333333333424
-118.7,0.0003033333333333337
-118.65,0.00030666666666666575
-118.6,0.00029666666666666497
-118.55,0.000294999999999999
-118.5,0.0003091666666666659
-118.45,0.00031500000000000045
-118.4,0.0003049999999999997
-118.35,0.0003008333333333335
-118.3,0.0003100000000000001
-118.25,0.0003158333333333323
-118.2,0.0003049999999999997
-118.15,0.00028416666666666635
-118.1,0.0002816666666666685
-118.05,0.0002858333333333347
-118.0,0.00029500000000000126
-117.95,0.0002925000000000011
-117.9,0.0002966666666666673
-117.85,0.0002833333333333345
-117.8,0.00028833333333333255
-117.75,0.0002816666666666662
-117.7,0.0002833333333333322
-117.65,0.0003008333333333335
-117.6,0.0003141666666666663
-117.55,0.0003316666666666676
-117.5,0.000320833333333335
-117.45,0.0003150000000000028
-117.4,0.00031083333333333424
-117.35,0.00029833333333333334
-117.3,0.0002958333333333331
-117.25,0.0002975000000000015
-117.2,0.00030916666666666825
-117.15,0.000322500000000001
-117.1,0.00031916666666666665
-117.05,0.00030416666666666553
-117.0,0.00030833333333333174
-116.95,0.0002899999999999986
-116.9,0.0003058333333333339
-116.85,0.00029083333333333505
-116.8,0.0003233333333333352
-116.75,0.0003008333333333335
-116.7,0.00028666666666666657
-116.65,0.00027333333333333376
-116.6,0.00029583333333333545
-116.55,0.00030833333333333407
-116.5,0.00030249999999999955
-116.45,0.0002891666666666644
-116.4,0.00029749999999999915
-116.35,0.00029416666666666713
-116.3,0.00031583333333333463
-116.25,0.0003025000000000018
-116.2,0.00029916666666666747
-116.15,0.0002966666666666673
-116.1,0.0002858333333333324
-116.05,0.0002991666666666652
-116.0,0.00029666666666666497
-115.95,0.0003116666666666661
-115.9,0.0003166666666666665
-115.85,0.00032000000000000084
-115.8,0.0003183333333333325
-115.75,0.00030249999999999955
-115.7,0.0002783333333333318
-115.65,0.00027166666666666545
-115.6,0.00028416666666666635
-115.55,0.0003058333333333339
-115.5,0.0003033333333333337
-115.45,0.00029333333333333295
-115.4,0.000279166666666666
-115.35,0.0002916666666666669
-115.3,0.0002816666666666662
-115.25,0.00028250000000000036
-115.2,0.0002608333333333328
-115.15,0.00027749999999999997
-115.1,0.0002816666666666662
-115.05,0.0002999999999999993
-115.0,0.00029416666666666713
-114.95,0.0002875000000000007
-114.9,0.00027833333333333415
-114.85,0.0002749999999999998
-114.8,0.0002858333333333324
-114.75,0.00027833333333333415
-114.7,0.00029500000000000126
-114.65,0.0002808333333333343
-114.6,0.00029333333333333295
-114.55,0.00027083333333333126
-114.5,0.0002683333333333311
-114.45,0.00028250000000000036
-114.4,0.0003016666666666677
-114.35,0.00032833333333333325
-114.3,0.00032749999999999907
-114.25,0.00033083333333333115
-114.2,0.00032833333333333325
-114.15,0.00032083333333333036
-114.1,0.00032416666666666705
-114.05,0.00031333333333333213
-114.0,0.00032249999999999873
-113.95,0.00030999999999999545
-113.9,0.00030583333333332924
-113.85,0.0002816666666666662
-113.8,0.00026250000000000345
-113.75,0.00028250000000000497
-113.7,0.0002983333333333356
-113.65,0.00030833333333333174
-113.6,0.00027999999999999786
-113.55,0.0002699999999999971
-113.5,0.0002849999999999982
-113.45,0.0002974999999999968
-113.4,0.00031500000000000045
-113.35,0.0003083333333333364
-113.3,0.00030916666666667053
-113.25,0.0003049999999999997
-113.2,0.00032499999999999657
-113.15,0.00033249999999999485
-113.1,0.00033083333333333115
-113.05,0.00033083333333333115
-113.0,0.00031333333333333213
-112.95,0.00031999999999999623
-112.9,0.0003091666666666659
-112.85,0.0003091666666666659
-112.8,0.0003058333333333339
-112.75,0.000294999999999999
-112.7,0.0003025000000000018
-112.65,0.0003008333333333335
-112.6,0.00031749999999999834
-112.55,0.00031999999999999623
-112.5,0.00031749999999999834
-112.45,0.0002991666666666652
-112.4,0.000294999999999999
-112.35,0.0002908333333333328
-112.3,0.000303333333333336
-112.25,0.0002916666666666669
-112.2,0.0002899999999999986
-112.15,0.0002791666666666637
-112.1,0.000294999999999999
-112.05,0.0002933333333333353
-112.0,0.0002908333333333328
-111.95,0.0002933333333333306
-111.9,0.0002966666666666627
-111.85,0.0002966666666666627
-111.8,0.000298333333333331
-111.75,0.0002849999999999982
-111.7,0.0002925000000000011
-111.65,0.0002950000000000036
-111.6,0.000300000000000004
-111.55,0.0003058333333333385
-111.5,0.0002775000000000046
-111.45,0.0002883333333333349
-111.4,0.000298333333333331
-111.35,0.00033083333333333115
-111.3,0.00032916666666666744
-111.25,0.00032500000000000123
-111.2,0.00031249999999999795
-111.15,0.00031333333333333213
-111.1,0.0002983333333333356
-111.05,0.0003058333333333385
-111.0,0.0003025000000000018
-110.95,0.0003091666666666659
-110.9,0.0002991666666666652
-110.85,0.00032166666666666455
-110.8,0.0003058333333333339
-110.75,0.0002975000000000015
-110.7,0.0002816666666666708
-110.65,0.0002958333333333331
-110.6,0.00031583333333333
-110.55,0.0003116666666666638
-110.5,0.00031916666666666665
-110.45,0.00031333333333333674
-110.4,0.00032583333333333536
-110.35,0.00032916666666666744
-110.3,0.00032833333333333325
-110.25,0.00031333333333333213
-110.2,0.0002966666666666673
-110.15,0.0002925000000000011
-110.1,0.0003050000000000043
-110.05,0.0002925000000000011
-110.0,0.0002899999999999986
-109.95,0.00027749999999999536
-109.9,0.0002933333333333306
-109.85,0.0003033333333333314
-109.8,0.0003141666666666663
-109.75,0.0002941666666666648
-109.7,0.0002974999999999968
-109.65,0.0002991666666666652
-109.6,0.000338333333333334
-109.55,0.0003366666666666703
-109.5,0.00031916666666666665
-109.45,0.0002941666666666648
-109.4,0.0002883333333333303
-109.35,0.0002924999999999965
-109.3,0.0003024999999999972
-109.25,0.0003033333333333314
-109.2,0.00030666666666666803
-109.15,0.0002958333333333331
-109.1,0.0002991666666666652
-109.05,0.0003066666666666634
-109.0,0.00032833333333333325
-108.95,0.0003166666666666688
-108.9,0.00030666666666666803
-108.85,0.000294999999999999
-108.8,0.000298333333333331
-108.75,0.00031083333333333424
-108.7,0.0003041666666666702
-108.65,0.0003083333333333364
-108.6,0.000294999999999999
-108.55,0.0003008333333333289
-108.5,0.0002883333333333303
-108.45,0.0002908333333333328
-108.4,0.00028666666666666657
-108.35,0.0002891666666666644
-108.3,0.0002958333333333285
-108.25,0.0002874999999999961
-108.2,0.0002883333333333303
-108.15,0.0002816666666666662
-108.1,0.0002858333333333324
-108.05,0.00027999999999999786
-108.0,0.00027166666666666545
-107.95,0.0002766666666666658
-107.9,0.0002899999999999986
-107.85,0.0002899999999999986
-107.8,0.000280833333333332
-107.75,0.0002766666666666658
-107.7,0.0002791666666666637
-107.65,0.0002899999999999986
-107.6,0.0003008333333333335
-107.55,0.00033000000000000157
-107.5,0.00032666666666666955
-107.45,0.0003191666666666713
-107.4,0.000300000000000004
-107.35,0.00031083333333333424
-107.3,0.00031583333333333
-107.25,0.0003008333333333289
-107.2,0.0002949999999999943
-107.15,0.0002899999999999986
-107.1,0.00031500000000000045
-107.05,0.0003116666666666684
-107.0,0.0003074999999999976
-106.95,0.0002933333333333306
-106.9,0.0002874999999999961
-106.85,0.0002849999999999982
-106.8,0.0002974999999999968
-106.75,0.0002958333333333331
-106.7,0.0002966666666666673
-106.65,0.0002933333333333353
-106.6,0.00028666666666666657
-106.55,0.0002899999999999986
-106.5,0.0002741666666666633
-106.45,0.0002966666666666627
-106.4,0.00028416666666666407
-106.35,0.0002875000000000007
-106.3,0.00026333333333333764
-106.25,0.0002841666666666687
-106.2,0.0002941666666666648
-106.15,0.00031249999999999795
-106.1,0.0002991666666666652
-106.05,0.0002925000000000011
-106.0,0.0002833333333333345
-105.95,0.0002933333333333353
-105.9,0.0002933333333333353
-105.85,0.0003049999999999997
-105.8,0.0003025000000000018
-105.75,0.0002991666666666698
-105.7,0.0003066666666666727
-105.65,0.00032583333333333536
-105.6,0.000320833333333335
-105.55,0.0003183333333333325
-105.5,0.0002999999999999993
-105.45,0.00032999999999999696
-105.4,0.00031999999999999623
-105.35,0.00032749999999999907
-105.3,0.0002991666666666652
-105.25,0.0003024999999999972
-105.2,0.000289999999999994
-105.15,0.0002908333333333281
-105.1,0.0002908333333333281
-105.05,0.0002883333333333303
-105.0,0.00030833333333333174
-104.95,0.00031958333333333605
-104.9,0.00032708333333333434
-104.85,0.0003183333333333325
-104.8,0.0003045833333333303
-104.75,0.0003012499999999983
-104.7,0.0003037500000000008
-104.65,0.0003070833333333328
-104.6,0.0003075000000000022
-104.55,0.00030458333333333493
-104.5,0.000300000000000004
-104.45,0.0003037500000000008
-104.4,0.0002979166666666662
-104.35,0.0002966666666666673
-104.3,0.00028916666666666907
-104.25,0.000290416666666668
-104.2,0.00027791666666666476
-104.15,0.0002829166666666605
-104.1,0.0002808333333333274
-104.05,0.0002945833333333296
-104.0,0.0002979166666666662
-103.95,0.00031458333333333105
-103.9,0.00031249999999999334
-103.85,0.00031416666666666165
-103.8,0.0003166666666666688
-103.75,0.00032000000000000545
-103.7,0.00033000000000000623
-103.65,0.00031833333333333713
-103.6,0.00032000000000000545
-103.55,0.0003141666666666709
-103.5,0.00031500000000000045
-103.45,0.0002983333333333356
-103.4,0.0003041666666666702
-103.35,0.000285833333333337
-103.3,0.0002991666666666652
-103.25,0.0002999999999999947
-103.2,0.00031416666666666165
-103.15,0.0003266666666666603
-103.1,0.00032749999999999907
-103.05,0.00032500000000000123
-103.0,0.00032750000000000834
-102.95,0.00032833333333333786
-102.9,0.00034250000000000486
-102.85,0.00032666666666666955
-102.8,0.00032416666666667165
-102.75,0.00031833333333333713
-102.7,0.00032250000000000334
-102.65,0.0003100000000000047
-102.6,0.00031583333333333924
-102.55,0.00031083333333333424
-102.5,0.00031083333333333424
-102.45,0.00030583333333332924
-102.4,0.00032250000000000334
-102.35,0.00032250000000000334
-102.3,0.0003108333333333435
-102.25,0.0002991666666666744
-102.2,0.0002991666666666744
-102.15,0.0002883333333333349
-102.1,0.0002925000000000011
-102.05,0.0002974999999999968
-102.0,0.0002983333333333356
-101.95,0.000285833333333337
-101.9,0.0002841666666666687
-101.85,0.00030166666666666303
-101.8,0.00032083333333332575
-101.75,0.00031583333333333
-101.7,0.0003083333333333364
-101.65,0.00030666666666666803
-101.6,0.0003125000000000026
-101.55,0.00031500000000000045
-101.5,0.0003008333333333335
-101.45,0.00031749999999999834
-101.4,0.00033749999999999986
-101.35,0.0003408333333333365
-101.3,0.000320833333333335
-101.25,0.00030166666666666303
-101.2,0.0003041666666666609
-101.15,0.00031749999999999834
-101.1,0.00032000000000000545
-101.05,0.0003016666666666723
-101.0,0.0003016666666666723
-100.95,0.0002883333333333349
-100.9,0.00031083333333333424
-100.85,0.0002916666666666623
-100.8,0.00031833333333332786
-100.75,0.00031249999999999334
-100.7,0.00032416666666666244
-100.65,0.0002891666666666644
-100.6,0.00028750000000000536
-100.55,0.00028500000000000747
-100.5,0.0003133333333333414
-100.45,0.0003216666666666738
-100.4,0.0003216666666666738
-100.35,0.00032000000000000545
-100.3,0.00032333333333333286
-100.25,0.00032166666666666455
-100.2,0.00032833333333332865
-100.15,0.00032916666666666744
-100.1,0.00032583333333333075
-100.05,0.000320833333333335
-100.0,0.0003025000000000018
-99.95,0.0003075000000000068
-99.9,0.000305000000000009
-99.85,0.00032750000000000834
-99.8,0.00030666666666666803
-99.75,0.00030666666666666803
-99.7,0.00028250000000000036
-99.65,0.00029166666666667157
-99.6,0.000285833333333337
-99.55,0.0003100000000000047
-99.5,0.0003216666666666738
-99.45,0.00033250000000000407
-99.4,0.00032666666666666955
-99.35,0.00033416666666666317
-99.3,0.00032749999999999907
-99.25,0.00031833333333332786
-99.2,0.00032166666666666455
-99.15,0.0003116666666666638
-99.1,0.0003025000000000018
-99.05,0.0002933333333333306
-99.0,0.00031500000000000045
-98.95,0.0003483333333333301
-98.9,0.0003575000000000013
-98.85,0.0003583333333333309
-98.8,0.00032333333333333286
-98.75,0.0003008333333333335
-98.7,0.0002883333333333349
-98.65,0.00030666666666666803
-98.6,0.0002925000000000011
-98.55,0.0003025000000000018
-98.5,0.0003025000000000018
-98.45,0.00032583333333333075
-98.4,0.00032416666666666244
-98.35,0.000294999999999999
-98.3,0.0002958333333333378
-98.25,0.00028500000000000747
-98.2,0.0003008333333333428
-98.15,0.00029666666666667657
-98.1,0.0002941666666666694
-98.05,0.0003008333333333335
-98.0,0.00031083333333333424
-97.95,0.00032916666666666744
-97.9,0.0003358333333333315
-97.85,0.00033666666666666106
-97.8,0.00033749999999999986
-97.75,0.0003316666666666653
-97.7,0.00032833333333332865
-97.65,0.00031749999999998907
-97.6,0.00031249999999999334
-97.55,0.0002925000000000011
-97.5,0.000285833333333337
-97.45,0.00027583333333333626
-97.4,0.0002841666666666687
-97.35,0.00028666666666666657
-97.3,0.0002916666666666623
-97.25,0.0002933333333333306
-97.2,0.0003033333333333314
-97.15,0.00030666666666666803
-97.1,0.00031500000000000045
-97.05,0.0003058333333333385
-97.0,0.0002950000000000082
-96.95,0.0002775000000000046
-96.9,0.00028666666666666657
-96.85,0.0003116666666666638
-96.8,0.00033916666666666817
-96.75,0.00033333333333333365
-96.7,0.00033916666666666817
-96.65,0.0003266666666666603
-96.6,0.00033083333333333576
-96.55,0.0003083333333333364
-96.5,0.00031666666666667803
-96.45,0.0003058333333333385
-96.4,0.00031583333333333924
-96.35,0.0003083333333333364
-96.3,0.0003058333333333385
-96.25,0.0002941666666666694
-96.2,0.0002883333333333349
-96.15,0.0002791666666666637
-96.1,0.0002908333333333328
-96.05,0.0003025000000000018
-96.0,0.00033083333333333576
-95.95,0.00032333333333333286
-95.9,0.00033249999999999485
-95.85,0.00032583333333333075
-95.8,0.00031083333333333424
-95.75,0.0002900000000000032
-95.7,0.0002816666666666708
-95.65,0.0003091666666666659
-95.6,0.00030999999999999545
-95.55,0.00032833333333332865
-95.5,0.00032499999999999196
-95.45,0.00032916666666665817
-95.4,0.00031583333333332075
-95.35,0.00032499999999999196
-95.3,0.0003391666666666589
-95.25,0.0003641666666666654
-95.2,0.0003424999999999956
-95.15,0.00032833333333332865
-95.1,0.000310833333333325
-95.05,0.00032583333333333075
-95.0,0.00033250000000000407
-94.95,0.00033166666666667455
-94.9,0.00033583333333334076
-94.85,0.00033583333333334076
-94.8,0.0003083333333333364
-94.75,0.0002900000000000032
-94.7,0.000285833333333337
-94.65,0.0003025000000000018
-94.6,0.0003074999999999976
-94.55,0.0002958333333333285
-94.5,0.0003033333333333314
-94.45,0.0003049999999999997
-94.4,0.00031083333333333424
-94.35,0.00032166666666666455
-94.3,0.00032999999999999696
-94.25,0.0003349999999999927
-94.2,0.00031333333333333213
-94.15,0.0003141666666666709
-94.1,0.0003108333333333435
-94.05,0.000305000000000009
-94.0,0.000305000000000009
-93.95,0.0003058333333333385
-93.9,0.0003216666666666738
-93.85,0.0003141666666666709
-93.8,0.00032583333333334
-93.75,0.00032666666666666955
-93.7,0.00031916666666666665
-93.65,0.0002983333333333264
-93.6,0.0003041666666666609
-93.55,0.0003066666666666588
-93.5,0.0003033333333333314
-93.45,0.0002933333333333306
-93.4,0.000300000000000004
-93.35,0.0003166666666666688
-93.3,0.0003033333333333406
-93.25,0.00028666666666666657
-93.2,0.0002908333333333328
-93.15,0.0002874999999999961
-93.1,0.0002941666666666694
-93.05,0.0002933333333333399
-93.0,0.00032416666666667165
-92.95,0.00033500000000000196
-92.9,0.000320833333333335
-92.85,0.00031833333333333713
-92.8,0.0003083333333333364
-92.75,0.00032166666666666455
-92.7,0.0002999999999999947
-92.65,0.0002974999999999968
-92.6,0.0002908333333333328
-92.55,0.00029166666666667157
-92.5,0.0002950000000000082
-92.45,0.00028416666666667795
-92.4,0.00028750000000000536
-92.35,0.00027833333333333415
-92.3,0.0002858333333333278
-92.25,0.0002983333333333264
-92.2,0.00031333333333332286
-92.15,0.00031999999999999623
-92.1,0.00031333333333333213
-92.05,0.0003041666666666702
-92.0,0.000294999999999999
-91.95,0.0002900000000000032
-91.9,0.00031083333333333424
-91.85,0.0003408333333333365
-91.8,0.0003450000000000027
-91.75,0.0003516666666666668
-91.7,0.00033083333333333576
-91.65,0.00031916666666666665
-91.6,0.0002941666666666694
-91.55,0.0002966666666666673
-91.5,0.00031333333333333213
-91.45,0.000320833333333335
-91.4,0.00032333333333333286
-91.35,0.0003141666666666709
-91.3,0.0002975000000000061
-91.25,0.0002975000000000061
-91.2,0.0003033333333333314
-91.15,0.00031916666666665744
-91.1,0.00030749999999998834
-91.05,0.0002883333333333256
-91.0,0.0002941666666666602
-90.95,0.0002966666666666673
-90.9,0.000320833333333335
-90.85,0.0003075000000000068
-90.8,0.00028666666666666657
-90.75,0.00028250000000000036
-90.7,0.0002999999999999947
-90.65,0.000320833333333335
-90.6,0.00031999999999999623
-90.55,0.00032250000000000334
-90.5,0.00032416666666666244
-90.45,0.00031999999999999623
-90.4,0.00031583333333333
-90.35,0.0003083333333333364
-90.3,0.0003150000000000097
-90.25,0.0003150000000000097
-90.2,0.00031583333333333924
-90.15,0.000294999999999999
-90.1,0.0002933333333333306
-90.05,0.0003083333333333364
-90.0,0.00031166666666667303
-89.95,0.0002991666666666744
-89.9,0.0002983333333333356
-89.85,0.00031333333333333213
-89.8,0.00032416666666666244
-89.75,0.00031666666666665955
-89.7,0.0003074999999999976
-89.65,0.00030833333333332713
-89.6,0.00032416666666666244
-89.55,0.00033416666666666317
-89.5,0.0003166666666666688
-89.45,0.0003075000000000068
-89.4,0.0003016666666666723
-89.35,0.00031333333333333213
-89.3,0.00031249999999999334
-89.25,0.00032083333333332575
-89.2,0.00032499999999999196
-89.15,0.0003349999999999927
-89.1,0.00031666666666665955
-89.05,0.00031749999999999834
-89.0,0.0002983333333333356
-88.95,0.00031916666666666665
-88.9,0.000320833333333335
-88.85,0.0003041666666666702
-88.8,0.0002991666666666744
-88.75,0.0003033333333333406
-88.7,0.0003475000000000006
-88.65,0.0003516666666666668
-88.6,0.0003441666666666639
-88.55,0.0003125000000000026
-88.5,0.0003100000000000047
-88.45,0.0003075000000000068
-88.4,0.0003125000000000026
-88.35,0.0002908333333333328
-88.3,0.0002999999999999947
-88.25,0.0003074999999999976
-88.2,0.00033249999999999485
-88.15,0.00034083333333332727
-88.1,0.0003383333333333294
-88.05,0.00033500000000000196
-88.0,0.00031583333333333924
-87.95,0.00032000000000000545
-87.9,0.0003125000000000026
-87.85,0.00031916666666666665
-87.8,0.00031916666666666665
-87.75,0.00031749999999999834
-87.7,0.0003074999999999976
-87.65,0.00031916666666665744
-87.6,0.0003308333333333265
-87.55,0.00034166666666666606
-87.5,0.00032000000000000545
-87.45,0.0003125000000000026
-87.4,0.0002966666666666673
-87.35,0.00031083333333333424
-87.3,0.0002966666666666673
-87.25,0.0002925000000000011
-87.2,0.00026916666666666295
-87.15,0.0002908333333333328
-87.1,0.0003074999999999976
-87.05,0.0003100000000000047
-87.0,0.0003041666666666702
-86.95,0.00030666666666666803
-86.9,0.00031083333333333424
-86.85,0.000300000000000004
-86.8,0.00028500000000000747
-86.75,0.0003075000000000068
-86.7,0.00033250000000000407
-86.65,0.00033833333333333865
-86.6,0.00033500000000000196
-86.55,0.0003091666666666659
-86.5,0.00031500000000000045
-86.45,0.00031500000000000045
-86.4,0.0003216666666666738
-86.35,0.00031833333333333713
-86.3,0.0003166666666666688
-86.25,0.00031333333333333213
-86.2,0.00033500000000000196
-86.15,0.00032833333333333786
-86.1,0.00033500000000000196
-86.05,0.00032333333333333286
-86.0,0.00033500000000000196
-85.95,0.00033916666666666817
-85.9,0.00033333333333333365
-85.85,0.0003041666666666609
-85.8,0.0002966666666666673
-85.75,0.0003083333333333364
-85.7,0.0003083333333333364
-85.65,0.0003091666666666659
-85.6,0.0002833333333333299
-85.55,0.0003008333333333335
-85.5,0.0002883333333333349
-85.45,0.0002966666666666673
-85.4,0.0002891666666666644
-85.35,0.0003074999999999976
-85.3,0.00031999999999999623
-85.25,0.00031833333333332786
-85.2,0.000310833333333325
-85.15,0.0002974999999999968
-85.1,0.0003100000000000047
-85.05,0.0003087500000000058
-85.0,0.0003175000000000076
-84.95,0.0003175000000000076
-84.9,0.00033041666666667563
-84.85,0.00033833333333333865
-84.8,0.00033749999999999986
-84.75,0.00033291666666666425
-84.7,0.00031708333333332894
-84.65,0.0002974999999999968
-84.6,0.0002970833333333274
-84.55,0.0002879166666666655
-84.5,0.0003120833333333332
-84.45,0.0003141666666666709
-84.4,0.00033500000000000196
-84.35,0.00033416666666666317
-84.3,0.00033208333333332546
-84.25,0.0003333333333333244
-84.2,0.00032416666666666244
-84.15,0.0003216666666666738
-84.1,0.00031833333333333713
-84.05,0.00032041666666666563
-84.0,0.0003062499999999894
-83.95,0.00031333333333333213
-83.9,0.00032083333333334424
-83.85,0.0003483333333333394
-83.8,0.0003175000000000076
-83.75,0.00032000000000000545
-83.7,0.00031166666666667303
-83.65,0.00032000000000000545
-83.6,0.000300000000000004
-83.55,0.0003166666666666688
-83.5,0.00032916666666665817
-83.45,0.0003424999999999863
-83.4,0.00032749999999999907
-83.35,0.00033166666666667455
-83.3,0.00032333333333334213
-83.25,0.0003183333333333464
-83.2,0.0003133333333333506
-83.15,0.00032083333333334424
-83.1,0.0003091666666666752
-83.05,0.0003041666666666609
-83.0,0.00030166666666666303
-82.95,0.00030166666666666303
-82.9,0.0003041666666666609
-82.85,0.0003074999999999976
-82.8,0.00033166666666665606
-82.75,0.00031833333333332786
-82.7,0.00033249999999999485
-82.65,0.00033333333333333365
-82.6,0.000355833333333333
-82.55,0.0003458333333333415
-82.5,0.00032999999999999696
-82.45,0.00032583333333334
-82.4,0.0003074999999999976
-82.35,0.0003141666666666709
-82.3,0.00031833333333332786
-82.25,0.00031916666666666665
-82.2,0.00031166666666667303
-82.15,0.0002875000000000146
-82.1,0.0003033333333333406
-82.05,0.0003041666666666609
-82.0,0.00032333333333332365
-81.95,0.00031749999999998907
-81.9,0.00031833333333332786
-81.85,0.00031833333333332786
-81.8,0.00032583333333334
-81.75,0.0003150000000000097
-81.7,0.00032166666666668303
-81.65,0.00032916666666667666
-81.6,0.00034916666666667817
-81.55,0.0003466666666666618
-81.5,0.00031916666666666665
-81.45,0.00031833333333332786
-81.4,0.00032333333333334213
-81.35,0.00032583333333334
-81.3,0.00032000000000000545
-81.25,0.0003091666666666752
-81.2,0.0003383333333333294
-81.15,0.0003433333333333251
-81.1,0.0003391666666666497
-81.05,0.0003516666666666575
-81.0,0.0003491666666666597
-80.95,0.0003491666666666597
-80.9,0.00031833333333332786
-80.85,0.00033249999999999485
-80.8,0.00031916666666666665
-80.75,0.00032500000000000123
-80.7,0.00031166666666667303
-80.65,0.0003349999999999927
-80.6,0.0003391666666666497
-80.55,0.0003349999999999927
-80.5,0.00031833333333332786
-80.45,0.00030166666666666303
-80.4,0.00031249999999999334
-80.35,0.00033083333333333576
-80.3,0.00032333333333334213
-80.25,0.00032000000000000545
-80.2,0.0003074999999999976
-80.15,0.00033416666666667244
-80.1,0.00033500000000001123
-80.05,0.00033750000000000907
-80.0,0.00031166666666667303
-79.95,0.00031333333333333213
-79.9,0.00032250000000000334
-79.85,0.00032333333333332365
-79.8,0.00030166666666666303
-79.75,0.0002950000000000082
-79.7,0.0003166666666666873
-79.65,0.00032583333333334
-79.6,0.00032333333333332365
-79.55,0.0003274999999999806
-79.5,0.00033166666666665606
-79.45,0.0003266666666666603
-79.4,0.00031916666666666665
-79.35,0.00031249999999999334
-79.3,0.00033333333333333365
-79.25,0.00032083333333332575
-79.2,0.00033166666666665606
-79.15,0.00031833333333332786
-79.1,0.00031333333333333213
-79.05,0.0003166666666666688
-79.0,0.00032500000000000123
-78.95,0.00034000000000000696
-78.9,0.00033583333333335
-78.85,0.00035083333333333727
-78.8,0.0003516666666666575
-78.75,0.0003374999999999906
-78.7,0.00032333333333332365
-78.65,0.00031249999999999334
-78.6,0.0003066666666666588
-78.55,0.0003074999999999976
-78.5,0.0003033333333333406
-78.45,0.00031583333333333
-78.4,0.0003041666666666609
-78.35,0.00030999999999999545
-78.3,0.0003166666666666688
-78.25,0.00032166666666666455
-78.2,0.00033083333333331727
-78.15,0.0003258333333333215
